genKey,gens,seed,eid,eventName,trainer,trainerType,city,badges,partyCap,mon,gen,grade,bst,mult,hp,atk,def,spa,spd,spe,total,evTotal,ivAvg,nature,ability,item,gimmick
allgen,1+2+3+4+5+6+7+8+9,1000,36,Gym Trainer 1,Skier,Ice,6,5,6,Beartic,5,2,505,1.05,212,210,105,85,105,73,790,504,31,Adamant,Snow Cloak,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,36,Gym Trainer 1,Skier,Ice,6,5,6,Froslass,4,2,480,1.05,152,94,94,138,94,186,758,504,31,Timid,Cursed Body,Spell Tag,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,37,Gym Trainer 2,Boarder,Ice,6,5,6,Glalie,3,2,480,1.05,196,105,152,94,105,105,757,504,31,Impish,Inner Focus,Red Card,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,37,Gym Trainer 2,Boarder,Ice,6,5,6,Frosmoth,8,3,475,1.05,152,79,84,203,115,122,755,504,31,Modest,Ice Scales,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,37,Gym Trainer 2,Boarder,Ice,6,5,6,Walrein,3,2,530,1.05,226,94,116,120,163,89,808,504,31,Calm,Thick Fat,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,37,Gym Trainer 2,Boarder,Ice,6,5,6,Vanilluxe,5,2,535,1.05,153,108,110,186,120,137,814,504,31,Modest,Snow Warning,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,37,Gym Trainer 2,Boarder,Ice,6,5,6,Beartic,5,2,505,1.05,178,191,105,85,105,117,781,504,31,Jolly,Slush Rush,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,37,Gym Trainer 2,Boarder,Ice,6,5,6,Arctovish,8,2,505,1.05,173,147,126,110,103,119,778,508,31,Naive,Slush Rush,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Medicham,3,2,410,1.05,141,129,99,75,99,138,681,504,31,Adamant,Pure Power,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Froslass,4,2,480,1.05,184,106,94,94,94,186,758,504,31,Jolly,Cursed Body,Focus Sash,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Abomasnow,4,2,494,1.05,173,117,89,151,110,129,769,504,31,Hasty,Snow Warning,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Glaceon,4,2,525,1.05,147,75,136,210,120,122,810,504,31,Modest,Snow Cloak,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Weavile,4,2,510,1.05,152,180,89,60,110,203,794,504,31,Jolly,Pressure,Focus Sash,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Walrein,3,2,530,1.05,194,152,115,108,115,122,806,504,31,Adamant,Thick Fat,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,39,Rival,Blue,Mixed,6,6,6,Magmortar,4,2,540,1.05,157,108,91,203,120,141,820,504,31,Modest,Vital Spirit,Expert Belt,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,39,Rival,Blue,Mixed,6,6,6,Arceus-Ice,4,2,720,1.05,204,198,147,132,147,180,1008,504,31,Adamant,Multitype,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,39,Rival,Blue,Mixed,6,6,6,Chandelure,5,2,520,1.05,141,70,115,206,115,152,799,504,31,Timid,Flash Fire,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,39,Rival,Blue,Mixed,6,6,6,Electrode,1,2,490,1.05,175,73,94,94,105,233,774,504,31,Jolly,Aftermath,Light Clay,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,39,Rival,Blue,Mixed,6,6,6,Shuckle,2,2,505,1.05,132,31,325,28,263,26,805,504,31,Impish,Sturdy,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,39,Rival,Blue,Mixed,6,6,6,Silvally-Dragon,7,2,570,1.05,178,108,120,154,120,169,849,504,31,Timid,RKS System,Dragon Memory,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,41,Basic Trainer,Guitarist,Electric,6,6,6,Zebstrika,5,2,497,1.05,154,110,87,128,85,181,745,352,27.83,Timid,Sap Sipper,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,41,Basic Trainer,Guitarist,Electric,6,6,6,Ampharos,2,2,510,1.05,196,89,110,180,115,78,768,384,29.17,Modest,Static,Lum Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,41,Basic Trainer,Guitarist,Electric,6,6,6,Eelektross,5,2,515,1.05,190,179,103,116,101,72,761,368,27.17,Adamant,Levitate,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,41,Basic Trainer,Guitarist,Electric,6,6,6,Manectric,3,3,475,1.05,152,88,82,156,81,171,730,392,29,Timid,Lightning Rod,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,41,Basic Trainer,Guitarist,Electric,6,6,6,Raichu,1,2,485,1.05,141,138,77,112,93,176,737,392,27.83,Naive,Static,Magnet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,41,Basic Trainer,Guitarist,Electric,6,6,6,Rotom-Mow,4,2,520,1.05,152,78,169,131,131,109,770,360,27.33,Bold,Levitate,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Snorlax,1,2,540,1.05,271,136,108,79,175,52,821,508,31,Careful,Thick Fat,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Wigglytuff,1,3,435,1.05,259,94,68,98,117,68,704,504,31,Careful,Frisk,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Slaking,3,2,670,1.05,236,244,126,108,89,159,962,504,31,Adamant,Truant,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Ursaluna-Bloodmoon,9,2,555,1.05,231,85,198,162,89,75,840,504,31,Bold,Mind's Eye,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Granbull,2,3,450,1.05,206,147,140,75,84,74,726,508,31,Impish,Quick Feet,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Floette-Eternal,6,2,551,1.05,156,89,91,185,155,151,827,504,31,Hardy,Flower Veil,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,44,Gym Trainer 1,Bird Keeper,Flying,7,6,6,Scyther,1,2,500,1.08,156,192,108,72,108,169,805,504,31,Adamant,Swarm,Silk Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,44,Gym Trainer 1,Bird Keeper,Flying,7,6,6,Pidgeot,1,3,479,1.08,205,156,102,87,97,130,777,504,31,Adamant,Keen Eye,Silk Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,44,Gym Trainer 1,Bird Keeper,Flying,7,6,6,Staraptor,4,2,485,1.08,207,151,114,68,113,129,782,500,31,Careful,Intimidate,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,44,Gym Trainer 1,Bird Keeper,Flying,7,6,6,Rotom-Fan,4,2,520,1.08,166,82,183,135,137,122,825,508,31,Bold,Levitate,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,44,Gym Trainer 1,Bird Keeper,Flying,7,6,6,Gyarados,1,2,540,1.08,183,209,106,77,129,143,847,504,31,Adamant,Intimidate,Sharp Beak,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,44,Gym Trainer 1,Bird Keeper,Flying,7,6,6,Fearow,1,3,442,1.08,185,168,91,77,87,129,737,504,31,Adamant,Keen Eye,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Swellow,3,3,455,1.08,145,147,86,102,68,209,757,504,31,Naive,Guts,Expert Belt,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Staraptor,4,2,485,1.08,172,204,97,68,86,164,791,504,31,Adamant,Reckless,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Altaria,3,2,490,1.08,196,97,166,87,135,110,791,508,31,Impish,Natural Cure,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Pidgeot,1,3,479,1.08,170,142,102,87,97,181,779,504,31,Jolly,Big Pecks,Sky Plate,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Fearow,1,3,442,1.08,151,153,91,77,87,180,739,504,31,Jolly,Sniper,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Charizard,1,2,534,1.08,165,100,105,173,113,180,836,504,31,Timid,Blaze,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Tropius,3,3,460,1.08,222,85,145,99,126,76,753,504,31,Calm,Chlorophyll,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Pelipper,3,3,440,1.08,145,68,129,173,97,126,738,504,31,Modest,Keen Eye,Silk Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Altaria,3,2,490,1.08,196,99,118,87,173,116,789,508,31,Careful,Natural Cure,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Skarmory,2,3,465,1.08,185,97,172,64,97,144,759,504,31,Timid,Sturdy,Focus Sash,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Swellow,3,3,455,1.08,180,162,86,91,75,156,750,504,31,Adamant,Guts,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Landorus-Therian,5,2,600,1.08,186,197,127,135,97,167,909,508,31,Naive,Intimidate,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Toxicroak,4,2,490,1.08,170,122,91,149,91,162,785,504,31,Timid,Dry Skin,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Crobat,2,2,535,1.08,207,168,108,87,108,162,840,504,31,Adamant,Inner Focus,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Yanmega,4,2,515,1.08,173,92,114,198,82,158,817,504,31,Modest,Speed Boost,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Scolipede,5,2,485,1.08,145,164,117,72,96,194,788,504,31,Jolly,Swarm,Focus Sash,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Tentacruel,1,2,515,1.08,201,87,104,108,151,166,817,504,31,Timid,Liquid Ooze,Black Sludge,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Muk-Alola,7,2,500,1.08,213,164,102,82,164,75,800,504,31,Adamant,Gluttony,Assault Vest,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Pupitar,2,3,410,1.08,156,146,97,91,87,122,699,504,31,Naive,Shed Skin,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Rhyperior,4,2,535,1.08,205,227,162,72,81,99,846,504,31,Adamant,Solid Rock,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Garganacl,9,2,500,1.08,223,129,166,62,164,59,803,508,31,Careful,Sturdy,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Aggron,3,2,530,1.08,156,174,216,77,86,120,829,504,31,Jolly,Rock Head,Chople Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Minior,7,2,500,1.08,145,164,86,129,77,204,805,504,31,Naive,Shields Down,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Relicanth,3,2,485,1.08,203,168,162,62,91,101,787,504,31,Adamant,Rock Head,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Hydrapple,9,2,540,1.1,206,99,143,194,144,75,861,508,31,Modest,Supersweet Syrup,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Rillaboom,8,2,530,1.1,192,194,121,79,99,165,850,504,31,Jolly,Grassy Surge,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Shiftry,3,2,480,1.1,181,167,88,108,88,159,791,504,31,Jolly,Chlorophyll,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Decidueye-Hisui,8,2,530,1.1,179,198,110,113,126,123,849,504,31,Adamant,Overgrow,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Decidueye,7,2,530,1.1,168,191,104,118,132,134,847,504,31,Adamant,Long Reach,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Vileplume,1,2,490,1.1,200,99,165,143,121,77,805,504,31,Bold,Effect Spore,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,52,Gym Trainer 2,Pokémon Ranger F,Grass,8,7,6,Rillaboom,8,2,530,1.1,192,213,121,79,99,150,854,504,31,Adamant,Overgrow,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,52,Gym Trainer 2,Pokémon Ranger F,Grass,8,7,6,Vileplume,1,2,490,1.1,200,99,165,143,121,77,805,504,31,Bold,Effect Spore,Black Sludge,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,52,Gym Trainer 2,Pokémon Ranger F,Grass,8,7,6,Breloom,3,3,460,1.1,183,220,110,79,88,99,779,504,31,Adamant,Effect Spore,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,52,Gym Trainer 2,Pokémon Ranger F,Grass,8,7,6,Shiftry,3,2,480,1.1,181,132,79,171,88,145,796,504,31,Mild,Chlorophyll,Choice Specs,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,52,Gym Trainer 2,Pokémon Ranger F,Grass,8,7,6,Lilligant,5,2,480,1.1,159,79,104,195,104,156,797,504,31,Modest,Chlorophyll,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,52,Gym Trainer 2,Pokémon Ranger F,Grass,8,7,6,Appletun,8,2,485,1.1,237,103,147,132,110,67,796,508,31,Bold,Thick Fat,Eject Pack,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Jumpluff,2,3,460,1.1,200,128,100,73,126,143,770,508,31,Adamant,Chlorophyll,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Victreebel,1,2,490,1.1,174,123,93,183,99,130,802,508,31,Modest,Chlorophyll,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Bellossom,2,2,490,1.1,200,99,127,121,183,77,807,508,31,Calm,Chlorophyll,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Vileplume,1,2,490,1.1,166,99,115,195,121,112,808,508,31,Modest,Chlorophyll,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Tangrowth,4,2,535,1.1,226,132,160,143,123,69,853,508,31,Sassy,Regenerator,Assault Vest,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Meganium,2,2,525,1.1,205,147,132,101,132,123,840,508,31,Adamant,Overgrow,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Glimmora,9,2,525,1.1,174,82,121,200,99,166,842,508,31,Naive,Toxic Debris,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Skuntank,4,3,479,1.1,196,174,95,89,89,149,792,508,31,Adamant,Aftermath,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Roserade,4,2,515,1.1,183,89,94,213,137,121,837,508,31,Modest,Natural Cure,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Grafaiai,9,2,485,1.1,151,161,94,99,101,195,801,508,31,Jolly,Prankster,Choice Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Toxicroak,4,2,490,1.1,174,124,93,151,93,165,800,508,31,Timid,Dry Skin,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Clodsire,9,3,430,1.1,260,105,88,63,183,44,743,508,31,Careful,Water Absorb,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Tinkaton,9,2,506,1.1,211,104,106,89,140,172,822,508,31,Jolly,Mold Breaker,Air Balloon,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Grimmsnarl,8,2,510,1.1,222,154,111,113,134,88,822,508,31,Careful,Prankster,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Mimikyu,7,3,476,1.1,143,156,111,69,137,178,794,508,31,Jolly,Disguise,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Comfey,7,2,485,1.1,171,70,121,161,143,135,801,508,31,Modest,Triage,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Dachsbun,9,3,477,1.1,180,110,149,69,159,126,793,508,31,Careful,Well-Baked Body,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Primarina,7,2,530,1.1,205,92,104,214,149,88,852,508,31,Modest,Torrent,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Houndoom,2,2,500,1.1,165,108,77,178,111,177,816,508,31,Timid,Flash Fire,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Honchkrow,4,2,505,1.1,192,213,79,123,80,135,822,508,31,Adamant,Moxie,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Weavile,4,2,510,1.1,159,189,94,63,115,213,833,508,31,Jolly,Pressure,Choice Band,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Crobat,2,2,535,1.1,211,127,112,89,110,210,859,508,31,Jolly,Infiltrator,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Hoopa-Unbound,6,2,680,1.1,205,178,89,268,165,110,1015,508,31,Modest,Magician,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Scrafty,5,2,488,1.1,154,156,148,63,149,133,803,508,31,Jolly,Shed Skin,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,60,E1,Lorelei,Ice,9,8,6,Dewgong,1,3,475,1.14,224,152,115,92,131,102,816,508,31,Adamant,Thick Fat,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,60,E1,Lorelei,Ice,9,8,6,Slowbro,1,2,490,1.14,230,96,202,136,115,56,835,508,31,Bold,Own Tempo,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,60,E1,Lorelei,Ice,9,8,6,Cloyster,1,2,525,1.14,178,117,251,119,110,102,877,508,31,Bold,Skill Link,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,60,E1,Lorelei,Ice,9,8,6,Jynx,1,3,455,1.14,160,71,62,190,131,183,797,508,31,Timid,Dry Skin,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,60,E1,Lorelei,Ice,9,8,6,Lapras,1,2,535,1.14,233,166,102,128,131,123,883,508,31,Lonely,Water Absorb,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,60,E1,Lorelei,Ice,9,8,6,Articuno,1,1,580,1.14,224,107,136,131,221,120,939,508,31,Calm,Pressure,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,61,E2,Bruno,Fighting,9,8,6,Gallade,4,2,518,1.16,167,205,98,88,156,168,882,508,31,Jolly,Steadfast,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,61,E2,Bruno,Fighting,9,8,6,Lucario,4,2,525,1.16,168,206,104,140,105,164,887,508,31,Adamant,Inner Focus,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,61,E2,Bruno,Fighting,9,8,6,Onix,1,3,385,1.16,164,75,229,52,112,105,737,508,31,Impish,Rock Head,Red Card,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,61,E2,Bruno,Fighting,9,8,6,Hitmonlee,1,3,455,1.16,146,219,84,56,150,161,816,508,31,Adamant,Limber,Black Belt,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,61,E2,Bruno,Fighting,9,8,6,Poliwrath,1,2,510,1.16,228,133,186,104,128,93,872,508,31,Relaxed,Water Absorb,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,61,E2,Bruno,Fighting,9,8,6,Hitmonchan,1,3,455,1.16,146,182,114,56,150,162,810,508,31,Jolly,Keen Eye,Weakness Policy,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,62,E3,Grimsley,Dark,9,8,6,Mandibuzz,5,2,510,1.18,254,89,186,88,135,134,886,508,31,Bold,Overcoat,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,62,E3,Grimsley,Dark,9,8,6,Liepard,5,3,446,1.18,201,181,83,114,82,148,809,508,31,Adamant,Limber,Rocky Helmet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,62,E3,Grimsley,Dark,9,8,6,Bisharp,5,2,490,1.18,165,228,142,84,106,143,868,508,31,Adamant,Defiant,Black Glasses,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,62,E3,Grimsley,Dark,9,8,6,Krookodile,5,2,519,1.18,201,199,118,89,106,186,899,508,31,Jolly,Intimidate,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,62,E3,Grimsley,Dark,9,8,6,Honchkrow,4,2,505,1.18,206,208,84,148,75,159,880,508,31,Naive,Insomnia,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,62,E3,Grimsley,Dark,9,8,6,Scrafty,5,2,488,1.18,165,167,159,68,160,142,861,508,31,Jolly,Moxie,Lum Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,63,E4,Lance,Dragon,9,8,6,Dragonite,1,1,600,1.2,199,244,139,129,144,158,1013,508,31,Adamant,Inner Focus,Choice Band,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,63,E4,Lance,Dragon,9,8,6,Magmar,1,2,495,1.2,198,123,92,199,126,145,883,508,31,Modest,Vital Spirit,Eviolite,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,63,E4,Lance,Dragon,9,8,6,Gyarados,1,2,540,1.2,242,174,138,86,178,121,939,508,31,Careful,Intimidate,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,63,E4,Lance,Dragon,9,8,6,Dragonair,1,3,420,1.2,164,178,102,97,108,146,795,508,31,Adamant,Shed Skin,Life Orb,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,63,E4,Lance,Dragon,9,8,6,Aerodactyl,1,2,515,1.2,186,188,102,86,115,240,917,508,31,Jolly,Pressure,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,63,E4,Lance,Dragon,9,8,6,Dragonair,1,3,420,1.2,201,124,121,97,139,108,790,508,31,Careful,Shed Skin,Assault Vest,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,64,Champion,Prof. Kukui,Mixed,9,8,6,Incineroar,7,2,530,1.23,248,166,191,110,136,98,949,508,31,Impish,Intimidate,Heavy-Duty Boots,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,64,Champion,Prof. Kukui,Mixed,9,8,6,Magnezone,4,2,535,1.23,178,99,166,223,135,151,952,508,31,Timid,Sturdy,Choice Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,64,Champion,Prof. Kukui,Mixed,9,8,6,Snorlax,1,2,540,1.23,291,159,142,93,218,61,964,508,31,Careful,Immunity,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,64,Champion,Prof. Kukui,Mixed,9,8,6,Lycanroc,7,2,487,1.23,184,205,104,92,93,221,899,504,31,Naive,Keen Eye,Focus Sash,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,64,Champion,Prof. Kukui,Mixed,9,8,6,Ninetales,1,2,505,1.23,188,105,116,163,147,199,918,508,31,Timid,Flash Fire,Choice Specs,STANDARD
