genKey,seed,eid,eventName,trainer,city,mon,types,nature,natOK,ability,abilHidden,item,hasItem,moveCount,stab,coverage,avgBP,maxBP,status,priority,moves
gen1to3,1000,1,Basic Trainer,Dragon Tamer,0,Snorunt,Ice,Serious,neutral,Inner Focus,def,,0,4,2,2,63.33,90,1,1,"Ice Beam / Ice Shard / Hidden Power Grass / Spikes"
gen1to3,1000,1,Basic Trainer,Dragon Tamer,0,Gastly,Ghost/Poison,Serious,neutral,Levitate,def,,0,3,0,0,0,0,1,0,"Substitute / Will-O-Wisp / Pain Split"
gen1to3,1000,1,Basic Trainer,Dragon Tamer,0,Numel,Fire/Ground,Hardy,neutral,Oblivious,def,,0,4,1,2,65,80,1,0,"Rest / Stockpile / Flame Charge / Body Press"
gen1to3,1000,1,Basic Trainer,Dragon Tamer,0,Squirtle,Water,Docile,neutral,Torrent,def,,0,4,1,2,56.67,80,1,1,"Rapid Spin / Fake Out / Waterfall / Yawn"
gen1to3,1000,4,Gym Trainer 1,Medium JPN,1,Natu,Psychic/Flying,Quirky,neutral,Synchronize,def,,0,4,0,1,70,70,1,0,"Night Shade / Roost / U-turn / Toxic"
gen1to3,1000,4,Gym Trainer 1,Medium JPN,1,Abra,Psychic,Docile,neutral,Synchronize,def,,0,4,1,3,86.67,90,1,0,"Protect / Psychic / Dazzling Gleam / Energy Ball"
gen1to3,1000,4,Gym Trainer 1,Medium JPN,1,Spoink,Psychic,Hardy,neutral,Thick Fat,def,,0,4,1,3,76.67,90,1,0,"Calm Mind / Psychic / Power Gem / Hidden Power Fighting"
gen1to3,1000,4,Gym Trainer 1,Medium JPN,1,Drowzee,Psychic,Quirky,neutral,Insomnia,def,,0,4,1,2,120,150,1,0,"Psychic / Focus Punch / Thunder Wave / Trick Room"
gen1to3,1000,4,Gym Trainer 1,Medium JPN,1,Smoochum,Ice/Psychic,Serious,neutral,Oblivious,def,,0,4,2,3,86.67,90,1,0,"Psychic / Ice Beam / Shadow Ball / Trick"
gen1to3,1000,4,Gym Trainer 1,Medium JPN,1,Slowpoke,Water/Psychic,Docile,neutral,Oblivious,def,,0,4,2,2,85,90,1,0,"Slack Off / Scald / Psychic / Calm Mind"
gen1to3,1000,5,Gym Leader 1,Sabrina,1,Abra,Psychic,Hardy,neutral,Synchronize,def,,0,4,1,4,102.5,150,0,0,"Psychic / Focus Punch / Energy Ball / Dazzling Gleam"
gen1to3,1000,5,Gym Leader 1,Sabrina,1,Eevee,Normal,Docile,neutral,Run Away,def,,0,4,1,3,53.33,60,0,1,"Return / Quick Attack / Bite / Hidden Power Ground"
gen1to3,1000,5,Gym Leader 1,Sabrina,1,Smoochum,Ice/Psychic,Bashful,neutral,Oblivious,def,,0,4,2,2,100,110,1,0,"Nasty Plot / Blizzard / Psychic / Substitute"
gen1to3,1000,5,Gym Leader 1,Sabrina,1,Slowpoke,Water/Psychic,Relaxed,neutral,Oblivious,def,,0,4,2,2,85,90,1,0,"Zen Headbutt / Aqua Tail / Slack Off / Trick Room"
gen1to3,1000,5,Gym Leader 1,Sabrina,1,Unown,Psychic,Quirky,neutral,Levitate,def,,0,2,1,2,50,60,0,0,"Hidden Power Psychic / Tackle"
gen1to3,1000,5,Gym Leader 1,Sabrina,1,Natu,Psychic/Flying,Hardy,neutral,Synchronize,def,,0,4,1,4,76.25,90,0,1,"Psychic / Sucker Punch / U-turn / Giga Drain"
gen1to3,1000,7,Basic Trainer,Beauty JPN,1,Igglybuff,Normal/Fairy,Docile,neutral,Cute Charm,def,,0,4,1,3,96.67,110,1,0,"Hyper Voice / Fire Blast / Psychic / Protect"
gen1to3,1000,7,Basic Trainer,Beauty JPN,1,Togepi,Fairy,Bashful,neutral,Hustle,def,,0,4,1,2,95,110,1,0,"Dazzling Gleam / Fire Blast / Thunder Wave / Soft-Boiled"
gen1to3,1000,7,Basic Trainer,Beauty JPN,1,Ralts,Psychic/Fairy,Docile,neutral,Synchronize,def,,0,4,0,0,0,0,1,0,"Trick Room / Memento / Destiny Bond / Protect"
gen1to3,1000,7,Basic Trainer,Beauty JPN,1,Azurill,Normal/Fairy,Bashful,neutral,Thick Fat,def,,0,4,0,1,80,80,1,0,"Waterfall / Return / Encore / Substitute"
gen1to3,1000,7,Basic Trainer,Beauty JPN,1,Cleffa,Fairy,Docile,neutral,Cute Charm,def,,0,4,0,0,0,0,1,0,"Endeavor / Protect / Toxic / Encore"
gen1to3,1000,7,Basic Trainer,Beauty JPN,1,Snubbull,Fairy,Serious,neutral,Intimidate,def,,0,4,1,3,91.67,100,1,0,"Play Rough / Psychic Fangs / Thunder Wave / Earthquake"
gen1to3,1000,8,Basic Trainer,PI,1,Meowth,Normal,Bashful,neutral,Pickup,def,,0,4,1,3,56.67,70,0,1,"Fake Out / U-turn / Return / Bite"
gen1to3,1000,8,Basic Trainer,PI,1,Zigzagoon,Normal,Docile,neutral,Pickup,def,,0,4,1,2,70,80,1,1,"Belly Drum / Extreme Speed / Thief / Protect"
gen1to3,1000,8,Basic Trainer,PI,1,Slakoth,Normal,Hardy,neutral,Truant,def,,0,4,0,3,83.33,100,0,0,"Return / Hammer Arm / Fire Punch / Ice Punch"
gen1to3,1000,8,Basic Trainer,PI,1,Swablu,Normal/Flying,Quirky,neutral,Natural Cure,def,,0,4,1,1,90,90,1,0,"Roost / Toxic / Hyper Voice / Cotton Guard"
gen1to3,1000,8,Basic Trainer,PI,1,Azurill,Normal/Fairy,Bashful,neutral,Thick Fat,def,,0,4,2,2,90,120,1,0,"Double-Edge / Waterfall / Substitute / Facade"
gen1to3,1000,8,Basic Trainer,PI,1,Igglybuff,Normal/Fairy,Serious,neutral,Cute Charm,def,,0,4,1,2,100,110,1,0,"Wish / Protect / Hyper Voice / Fire Blast"
gen1to3,1000,10,Gym Trainer 1,Channeler,2,Cubone,Ground,Serious,neutral,Rock Head,def,Rawst Berry,1,4,1,3,98.33,120,1,0,"Earthquake / Swords Dance / Fire Punch / Double-Edge"
gen1to3,1000,10,Gym Trainer 1,Channeler,2,Misdreavus,Ghost,Timid,opt,Levitate,def,Oran Berry,1,4,1,2,85,90,1,0,"Nasty Plot / Shadow Ball / Thunderbolt / Will-O-Wisp"
gen1to3,1000,10,Gym Trainer 1,Channeler,2,Marowak,Ground,Bashful,neutral,Rock Head,def,Rawst Berry,1,4,1,3,71.67,100,1,0,"Bonemerang / Knock Off / Stone Edge / Stealth Rock"
gen1to3,1000,10,Gym Trainer 1,Channeler,2,Gastly,Ghost/Poison,Hardy,neutral,Levitate,def,,0,4,2,3,78.33,95,1,0,"Substitute / Shadow Ball / Sludge Wave / Hidden Power Fighting"
gen1to3,1000,10,Gym Trainer 1,Channeler,2,Haunter,Ghost/Poison,Timid,opt,Levitate,def,Pecha Berry,1,4,2,2,145,250,1,0,"Sludge Wave / Sludge Bomb / Explosion / Nasty Plot"
gen1to3,1000,10,Gym Trainer 1,Channeler,2,Lanturn,Water/Electric,Calm,neutral,Volt Absorb,def,,0,4,2,2,75,80,1,0,"Scald / Volt Switch / Rest / Sleep Talk"
gen1to3,1000,11,Gym Leader 2,Morty,2,Misdreavus,Ghost,Bold,BAD,Levitate,def,Lum Berry,1,4,0,1,95,95,1,0,"Will-O-Wisp / Foul Play / Pain Split / Taunt"
gen1to3,1000,11,Gym Leader 2,Morty,2,Haunter,Ghost/Poison,Quirky,neutral,Levitate,def,,0,4,2,2,145,250,1,0,"Sludge Wave / Sludge Bomb / Explosion / Nasty Plot"
gen1to3,1000,11,Gym Leader 2,Morty,2,Dusclops,Ghost,Quirky,neutral,Pressure,def,Rawst Berry,1,4,1,2,105,110,1,0,"Poltergeist / Earthquake / Taunt / Rest"
gen1to3,1000,11,Gym Leader 2,Morty,2,Gastly,Ghost/Poison,Quirky,neutral,Levitate,def,Sitrus Berry,1,4,2,3,85,95,1,0,"Shadow Ball / Sludge Wave / Dazzling Gleam / Trick"
gen1to3,1000,11,Gym Leader 2,Morty,2,Onix,Rock/Ground,Adamant,opt,Rock Head,def,,0,4,1,2,200,250,1,0,"Head Smash / Explosion / Protect / Taunt"
gen1to3,1000,11,Gym Leader 2,Morty,2,Teddiursa,Normal,Docile,neutral,Pickup,def,Cheri Berry,1,4,1,3,90,120,1,0,"Facade / Close Combat / Crunch / Protect"
gen1to3,1000,14,Basic Trainer,Officer,2,Growlithe,Fire,Docile,neutral,Flash Fire,alt,,0,4,1,2,105,120,1,0,"Will-O-Wisp / Morning Sun / Flare Blitz / Wild Charge"
gen1to3,1000,14,Basic Trainer,Officer,2,Lickitung,Normal,Hardy,neutral,Own Tempo,def,Sitrus Berry,1,4,1,1,85,85,1,0,"Body Slam / Sleep Talk / Rest / Return"
gen1to3,1000,14,Basic Trainer,Officer,2,Snubbull,Fairy,Quirky,neutral,Intimidate,def,,0,4,1,4,98.75,120,0,0,"Play Rough / Close Combat / Earthquake / Psychic Fangs"
gen1to3,1000,14,Basic Trainer,Officer,2,Chansey,Normal,Bashful,neutral,Natural Cure,def,,0,4,0,0,0,0,1,0,"Stealth Rock / Seismic Toss / Soft-Boiled / Teleport"
gen1to3,1000,14,Basic Trainer,Officer,2,Castform,Normal,Modest,opt,Forecast,def,,0,4,1,3,76.67,90,1,0,"Sunny Day / Weather Ball / Thunderbolt / Ice Beam"
gen1to3,1000,14,Basic Trainer,Officer,2,Girafarig,Normal/Psychic,Timid,opt,Inner Focus,def,Twisted Spoon,1,4,2,3,86.67,90,1,0,"Psychic / Hyper Voice / Shadow Ball / Trick"
gen1to3,1000,15,Basic Trainer,Glacial Trekker,2,Spheal,Ice/Water,Hardy,neutral,Ice Body,alt,,0,4,0,0,0,0,1,0,"Snowscape / Protect / Super Fang / Aqua Ring"
gen1to3,1000,15,Basic Trainer,Glacial Trekker,2,Swinub,Ice/Ground,Serious,neutral,Snow Cloak,alt,Sitrus Berry,1,4,2,2,70,100,1,1,"Stealth Rock / Earthquake / Ice Shard / Endeavor"
gen1to3,1000,15,Basic Trainer,Glacial Trekker,2,Sealeo,Ice/Water,Serious,neutral,Thick Fat,def,,0,4,1,1,90,90,1,0,"Roar / Toxic / Surf / Encore"
gen1to3,1000,15,Basic Trainer,Glacial Trekker,2,Piloswine,Ice/Ground,Docile,neutral,Oblivious,def,,0,4,4,2,80,100,0,1,"High Horsepower / Icicle Crash / Ice Shard / Earthquake"
gen1to3,1000,15,Basic Trainer,Glacial Trekker,2,Smoochum,Ice/Psychic,Hardy,neutral,Oblivious,def,Twisted Spoon,1,4,2,4,80,90,0,0,"Ice Beam / Psychic / Shadow Ball / Hidden Power Fighting"
gen1to3,1000,15,Basic Trainer,Glacial Trekker,2,Snorunt,Ice,Serious,neutral,Inner Focus,def,Lum Berry,1,4,2,3,77.5,90,0,0,"Ice Beam / Frost Breath / Crunch / Shadow Ball"
gen1to3,1000,17,Gym Trainer 1,Picnicker,3,Oddish,Grass/Poison,Hardy,neutral,Chlorophyll,def,Poison Barb,1,4,3,3,86.25,120,0,0,"Solar Beam / Sludge Bomb / Hidden Power Fire / Giga Drain"
gen1to3,1000,17,Gym Trainer 1,Picnicker,3,Hoppip,Grass/Flying,Jolly,opt,Chlorophyll,def,,0,4,2,2,67.5,80,1,0,"Sunny Day / Acrobatics / Synthesis / Seed Bomb"
gen1to3,1000,17,Gym Trainer 1,Picnicker,3,Bellsprout,Grass/Poison,Modest,opt,Chlorophyll,def,,0,4,2,2,105,120,1,0,"Solar Beam / Sludge Bomb / Sunny Day / Sleep Powder"
gen1to3,1000,17,Gym Trainer 1,Picnicker,3,Sunflora,Grass,Modest,opt,Chlorophyll,def,,0,4,1,2,105,120,1,0,"Solar Beam / Earth Power / Sunny Day / Encore"
gen1to3,1000,17,Gym Trainer 1,Picnicker,3,Ivysaur,Grass/Poison,Calm,neutral,Overgrow,def,,0,4,2,2,110,130,1,0,"Leaf Storm / Sludge Bomb / Sleep Powder / Synthesis"
gen1to3,1000,17,Gym Trainer 1,Picnicker,3,Parasect,Bug/Grass,Careful,neutral,Dry Skin,alt,,0,4,1,1,80,80,1,0,"Spore / Leech Life / Rain Dance / Synthesis"
gen1to3,1000,18,Gym Leader 3,Brassius,3,Breloom,Grass/Fighting,Adamant,opt,Effect Spore,def,,0,4,3,3,57.5,100,0,1,"Low Sweep / Mach Punch / Bullet Seed / Stone Edge"
gen1to3,1000,18,Gym Leader 3,Brassius,3,Sunflora,Grass,Hardy,neutral,Solar Power,alt,,0,4,1,2,82.5,90,1,0,"Giga Drain / Sunny Day / Sludge Bomb / Synthesis"
gen1to3,1000,18,Gym Leader 3,Brassius,3,Roselia,Grass/Poison,Calm,neutral,Poison Point,alt,,0,4,2,2,82.5,90,1,0,"Spikes / Giga Drain / Synthesis / Sludge Bomb"
gen1to3,1000,18,Gym Leader 3,Brassius,3,Bayleef,Grass,Calm,neutral,Overgrow,def,,0,4,1,2,67.5,75,1,0,"Synthesis / Aromatherapy / Giga Drain / Dragon Tail"
gen1to3,1000,18,Gym Leader 3,Brassius,3,Cacturne,Grass/Dark,Hardy,neutral,Sand Veil,def,,0,4,1,2,120,150,0,0,"Energy Ball / Focus Punch / Superpower / Focus Blast"
gen1to3,1000,18,Gym Leader 3,Brassius,3,Lombre,Water/Grass,Modest,opt,Swift Swim,def,Silk Scarf,1,4,2,4,105,150,0,0,"Energy Ball / Surf / Focus Punch / Ice Beam"
gen1to3,1000,12,Rival,Blue,3,Carvanha,Water/Dark,Adamant,opt,Rough Skin,def,Lum Berry,1,4,3,3,71.25,85,0,1,"Waterfall / Crunch / Psychic Fangs / Aqua Jet"
gen1to3,1000,12,Rival,Blue,3,Cubone,Ground,Docile,neutral,Rock Head,def,Soft Sand,1,4,2,2,90,120,1,0,"Earthquake / Double-Edge / Substitute / Bonemerang"
gen1to3,1000,12,Rival,Blue,3,Chansey,Normal,Modest,BAD,Natural Cure,def,,0,4,1,2,65,80,1,0,"Rapid Spin / Anchor Shot / Sing / Teleport"
gen1to3,1000,12,Rival,Blue,3,Magnemite,Electric/Steel,Quirky,neutral,Magnet Pull,def,Magnet,1,4,3,3,75,90,0,0,"Volt Switch / Flash Cannon / Thunderbolt / Hidden Power Ground"
gen1to3,1000,12,Rival,Blue,3,Shuppet,Ghost,Relaxed,neutral,Insomnia,def,Oran Berry,1,4,1,2,65,90,1,1,"Will-O-Wisp / Shadow Sneak / Thunderbolt / Destiny Bond"
gen1to3,1000,12,Rival,Blue,3,Paras,Bug/Grass,Naive,opt,Effect Spore,def,,0,4,3,3,76.25,80,0,0,"X-Scissor / Knock Off / Seed Bomb / Leech Life"
gen1to3,1000,20,Basic Trainer,Hex Maniac JPN,3,Spoink,Psychic,Quirky,neutral,Own Tempo,alt,Twisted Spoon,1,4,1,3,76.67,90,1,0,"Calm Mind / Psychic / Hidden Power Fighting / Shadow Ball"
gen1to3,1000,20,Basic Trainer,Hex Maniac JPN,3,Grumpig,Psychic,Docile,neutral,Own Tempo,alt,,0,4,1,2,105,120,1,0,"Substitute / Calm Mind / Psychic / Focus Blast"
gen1to3,1000,20,Basic Trainer,Hex Maniac JPN,3,Mr. Mime,Psychic/Fairy,Timid,opt,Filter,alt,,0,4,1,1,90,90,1,0,"Baton Pass / Nasty Plot / Encore / Psychic"
gen1to3,1000,20,Basic Trainer,Hex Maniac JPN,3,Girafarig,Normal/Psychic,Hardy,neutral,Inner Focus,def,,0,4,1,2,75,90,1,0,"Agility / Psychic / Hidden Power Fighting / Baton Pass"
gen1to3,1000,20,Basic Trainer,Hex Maniac JPN,3,Drowzee,Psychic,Hardy,neutral,Insomnia,def,Twisted Spoon,1,4,1,4,76.25,80,0,0,"Zen Headbutt / Ice Punch / Thunder Punch / Drain Punch"
gen1to3,1000,20,Basic Trainer,Hex Maniac JPN,3,Kirlia,Psychic/Fairy,Serious,neutral,Synchronize,def,,0,4,1,4,106.25,150,0,0,"Moonblast / Hyper Beam / Energy Ball / Thunderbolt"
gen1to3,1000,21,Basic Trainer,Beauty JPN,3,Mawile,Steel/Fairy,Serious,neutral,Hyper Cutter,def,,0,4,1,3,106.25,150,0,0,"Play Rough / Focus Punch / Fire Blast / Brick Break"
gen1to3,1000,21,Basic Trainer,Beauty JPN,3,Mr. Mime,Psychic/Fairy,Modest,opt,Soundproof,def,Sitrus Berry,1,4,1,2,90,90,1,0,"Psychic / Thunderbolt / Baton Pass / Taunt"
gen1to3,1000,21,Basic Trainer,Beauty JPN,3,Togetic,Fairy/Flying,Docile,neutral,Hustle,def,Sharp Beak,1,4,1,1,80,80,1,0,"Dazzling Gleam / Thunder Wave / Protect / Roost"
gen1to3,1000,21,Basic Trainer,Beauty JPN,3,Granbull,Fairy,Adamant,opt,Intimidate,def,,0,4,1,4,98.75,120,0,0,"Play Rough / Close Combat / Earthquake / Body Slam"
gen1to3,1000,21,Basic Trainer,Beauty JPN,3,Kirlia,Psychic/Fairy,Modest,opt,Synchronize,def,,0,4,2,4,72.5,95,0,1,"Psyshock / Moonblast / Mystical Fire / Shadow Sneak"
gen1to3,1000,21,Basic Trainer,Beauty JPN,3,Marill,Water/Fairy,Adamant,opt,Huge Power,alt,Mystic Water,1,4,3,3,68.75,90,0,1,"Play Rough / Waterfall / Aqua Jet / Knock Off"
gen1to3,1000,23,Gym Trainer 1,Bug Catcher,4,Ninjask,Bug/Flying,Timid,opt,Speed Boost,def,,0,4,0,0,0,0,1,0,"Baton Pass / Protect / Substitute / Toxic"
gen1to3,1000,23,Gym Trainer 1,Bug Catcher,4,Beautifly,Bug/Flying,Timid,opt,Swarm,def,,0,4,1,3,80,90,1,0,"Quiver Dance / Bug Buzz / Hidden Power Ground / Psychic"
gen1to3,1000,23,Gym Trainer 1,Bug Catcher,4,Beedrill,Bug/Poison,Jolly,opt,Swarm,def,Sitrus Berry,1,4,2,3,80,80,1,0,"Swords Dance / X-Scissor / Poison Jab / Drill Run"
gen1to3,1000,23,Gym Trainer 1,Bug Catcher,4,Butterfree,Bug/Flying,Jolly,opt,Compound Eyes,def,Silver Powder,1,4,1,1,70,70,1,0,"Sleep Powder / Stun Spore / U-turn / Protect"
gen1to3,1000,23,Gym Trainer 1,Bug Catcher,4,Metapod,Bug,Timid,opt,Tinted Lens,alt,,0,4,1,1,90,90,1,0,"Quiver Dance / Sleep Powder / Bug Buzz / Substitute"
gen1to3,1000,23,Gym Trainer 1,Bug Catcher,4,Caterpie,Bug,Bashful,neutral,Shield Dust,def,,0,4,0,1,40,40,1,1,"Tackle / Growl / Leer / Quick Attack"
gen1to3,1000,24,Gym Leader 4,Burgh,4,Ninjask,Bug/Flying,Jolly,opt,Speed Boost,def,Sharp Beak,1,4,3,2,70,80,0,0,"U-turn / Final Gambit / Aerial Ace / X-Scissor"
gen1to3,1000,24,Gym Leader 4,Burgh,4,Beedrill,Bug/Poison,Jolly,opt,Swarm,def,Poison Barb,1,4,1,1,80,80,1,0,"Toxic Spikes / Endeavor / X-Scissor / Tailwind"
gen1to3,1000,24,Gym Leader 4,Burgh,4,Illumise,Bug,Calm,neutral,Oblivious,def,,0,4,1,1,90,90,1,0,"Bug Buzz / Substitute / Charm / Roost"
gen1to3,1000,24,Gym Leader 4,Burgh,4,Masquerain,Bug/Flying,Modest,opt,Intimidate,def,,0,4,2,3,85,90,1,0,"Bug Buzz / Ice Beam / Baton Pass / Air Slash"
gen1to3,1000,24,Gym Leader 4,Burgh,4,Dustox,Bug/Poison,Calm,neutral,Shield Dust,def,,0,4,1,1,90,90,1,0,"Quiver Dance / Iron Defense / Bug Buzz / Roost"
gen1to3,1000,24,Gym Leader 4,Burgh,4,Anorith,Rock/Bug,Jolly,opt,Battle Armor,def,,0,4,2,3,55,80,1,0,"Swords Dance / X-Scissor / Rock Blast / Aerial Ace"
gen1to3,1000,26,Basic Trainer,Interviewers,4,Noctowl,Normal/Flying,Calm,opt,Insomnia,def,,0,4,0,0,0,0,1,0,"Roost / Defog / Toxic / Night Shade"
gen1to3,1000,26,Basic Trainer,Interviewers,4,Girafarig,Normal/Psychic,Jolly,opt,Inner Focus,def,Silk Scarf,1,4,1,2,92.5,100,1,0,"Return / Psychic Fangs / Earthquake / Trick"
gen1to3,1000,26,Basic Trainer,Interviewers,4,Swellow,Normal/Flying,Jolly,opt,Guts,def,Sharp Beak,1,4,3,3,75,120,0,1,"Facade / Brave Bird / U-turn / Quick Attack"
gen1to3,1000,26,Basic Trainer,Interviewers,4,Zangoose,Normal,Adamant,opt,Immunity,def,Silk Scarf,1,4,2,3,75,120,0,1,"Facade / Quick Attack / Close Combat / Shadow Claw"
gen1to3,1000,26,Basic Trainer,Interviewers,4,Vigoroth,Normal,Quirky,neutral,Vital Spirit,def,Silk Scarf,1,4,1,2,95,120,1,1,"Double-Edge / Low Kick / Sucker Punch / Taunt"
gen1to3,1000,26,Basic Trainer,Interviewers,4,Aipom,Normal,Jolly,opt,Run Away,def,,0,4,2,2,46,80,0,1,"Fake Out / Fury Swipes / Seed Bomb / Return"
gen1to3,1000,27,Basic Trainer,Bird Keeper,4,Fearow,Normal/Flying,Naive,opt,Keen Eye,def,Silk Scarf,1,4,1,4,77.5,120,0,0,"Double-Edge / Drill Run / U-turn / Pursuit"
gen1to3,1000,27,Basic Trainer,Bird Keeper,4,Swellow,Normal/Flying,Timid,opt,Guts,def,Sharp Beak,1,4,2,4,95,140,0,0,"Boomburst / U-turn / Heat Wave / Air Slash"
gen1to3,1000,27,Basic Trainer,Bird Keeper,4,Beautifly,Bug/Flying,Docile,neutral,Swarm,def,Silver Powder,1,4,1,2,90,90,1,0,"Bug Buzz / Psychic / Flash / Stun Spore"
gen1to3,1000,27,Basic Trainer,Bird Keeper,4,Golbat,Poison/Flying,Jolly,opt,Inner Focus,def,,0,4,1,1,120,120,1,0,"Brave Bird / Toxic / Taunt / Roost"
gen1to3,1000,27,Basic Trainer,Bird Keeper,4,Dodrio,Normal/Flying,Jolly,opt,Early Bird,alt,Sharp Beak,1,4,1,2,75,120,0,0,"Brave Bird / Return / Knock Off / Pursuit"
gen1to3,1000,27,Basic Trainer,Bird Keeper,4,Tropius,Grass/Flying,Modest,opt,Solar Power,alt,,0,4,3,2,98.33,130,1,0,"Leaf Storm / Energy Ball / Air Slash / Sunny Day"
gen1to3,1000,29,Gym Trainer 1,Sailor JPN,5,Lotad,Water/Grass,Modest,opt,Swift Swim,def,Silk Scarf,1,4,2,4,82.5,90,0,0,"Energy Ball / Surf / Ice Beam / Hidden Power Rock"
gen1to3,1000,29,Gym Trainer 1,Sailor JPN,5,Lanturn,Water/Electric,Modest,opt,Volt Absorb,def,Mystic Water,1,4,3,3,90,110,0,0,"Volt Switch / Hydro Pump / Thunderbolt / Ice Beam"
gen1to3,1000,29,Gym Trainer 1,Sailor JPN,5,Wooper,Water/Ground,Impish,neutral,Water Absorb,alt,Oran Berry,1,4,1,2,87.5,100,1,0,"Earthquake / Ice Punch / Toxic / Recover"
gen1to3,1000,29,Gym Trainer 1,Sailor JPN,5,Marill,Water/Fairy,Adamant,opt,Thick Fat,def,Lum Berry,1,4,3,3,71.25,90,0,1,"Waterfall / Ice Punch / Play Rough / Aqua Jet"
gen1to3,1000,29,Gym Trainer 1,Sailor JPN,5,Wailmer,Water,Bold,neutral,Pressure,H,Eviolite,1,4,1,1,80,80,1,0,"Scald / Roar / Rest / Sleep Talk"
gen1to3,1000,29,Gym Trainer 1,Sailor JPN,5,Qwilfish,Water/Poison,Jolly,opt,Intimidate,H,Leftovers,1,4,2,3,135,200,1,0,"Swords Dance / Gunk Shot / Liquidation / Self-Destruct"
gen1to3,1000,30,Gym Trainer 2,Fisherman,5,Omanyte,Rock/Water,Modest,opt,Shell Armor,alt,Eviolite,1,4,1,3,96.67,110,1,0,"Shell Smash / Hydro Pump / Ice Beam / Earth Power"
gen1to3,1000,30,Gym Trainer 2,Fisherman,5,Marshtomp,Water/Ground,Adamant,opt,Torrent,def,Sitrus Berry,1,4,1,2,87.5,100,1,0,"Earthquake / Ice Punch / Toxic / Yawn"
gen1to3,1000,30,Gym Trainer 2,Fisherman,5,Wailmer,Water,Adamant,BAD,Water Veil,def,Mystic Water,1,4,2,3,137.5,200,0,0,"Water Spout / Hydro Pump / Self-Destruct / Ice Beam"
gen1to3,1000,30,Gym Trainer 2,Fisherman,5,Seadra,Water,Modest,opt,Poison Point,def,Silk Scarf,1,4,2,3,87.5,110,0,0,"Surf / Hydro Pump / Ice Beam / Hidden Power Grass"
gen1to3,1000,30,Gym Trainer 2,Fisherman,5,Pelipper,Water/Flying,Relaxed,neutral,Drizzle,alt,Mystic Water,1,4,1,2,90,110,1,0,"Hurricane / U-turn / Roost / Defog"
gen1to3,1000,30,Gym Trainer 2,Fisherman,5,Magikarp,Water,Jolly,opt,Rattled,H,Mystic Water,1,4,1,3,63.33,85,0,0,"Bubble Beam / Flail / Tackle / Bounce"
gen1to3,1000,31,Gym Leader 5,Nessa,5,Poliwrath,Water/Fighting,Relaxed,neutral,Damp,alt,Leftovers,1,4,2,2,70,80,1,0,"Circle Throw / Scald / Rest / Toxic"
gen1to3,1000,31,Gym Leader 5,Nessa,5,Pelipper,Water/Flying,Relaxed,neutral,Drizzle,alt,Damp Rock,1,4,2,3,86.67,110,1,0,"Scald / U-turn / Roost / Hurricane"
gen1to3,1000,31,Gym Leader 5,Nessa,5,Slowbro,Water/Psychic,Relaxed,neutral,Regenerator,H,Colbur Berry,1,4,2,2,100,120,1,0,"Scald / Future Sight / Teleport / Thunder Wave"
gen1to3,1000,31,Gym Leader 5,Nessa,5,Kingler,Water,Adamant,opt,Sheer Force,H,,0,4,1,2,82.5,85,1,0,"Agility / Swords Dance / Liquidation / X-Scissor"
gen1to3,1000,31,Gym Leader 5,Nessa,5,Poliwhirl,Water,Bold,neutral,Drizzle,alt,,0,4,1,2,85,90,1,0,"Scald / Encore / Hypnosis / Ice Beam"
gen1to3,1000,31,Gym Leader 5,Nessa,5,Seaking,Water,Lonely,opt,Water Veil,alt,,0,4,1,3,96.67,120,0,0,"Waterfall / Megahorn / Return / Ice Beam"
gen1to3,1000,33,Basic Trainer,Skier F,5,Sneasel,Dark/Ice,Jolly,opt,Inner Focus,def,Leftovers,1,4,2,3,81.67,95,1,0,"Foul Play / Ice Punch / Brick Break / Swords Dance"
gen1to3,1000,33,Basic Trainer,Skier F,5,Jynx,Ice/Psychic,Timid,opt,Dry Skin,H,,0,4,1,1,90,90,1,0,"Rain Dance / Nasty Plot / Lovely Kiss / Ice Beam"
gen1to3,1000,33,Basic Trainer,Skier F,5,Spheal,Ice/Water,Modest,opt,Thick Fat,def,Berry Juice,1,4,2,3,80,90,1,0,"Yawn / Ice Beam / Surf / Hidden Power Grass"
gen1to3,1000,33,Basic Trainer,Skier F,5,Snorunt,Ice,Naive,opt,Inner Focus,def,NeverMeltIce,1,4,1,4,77.5,90,0,0,"Ice Beam / Shadow Ball / Crunch / Hidden Power Fighting"
gen1to3,1000,33,Basic Trainer,Skier F,5,Dewgong,Water/Ice,Timid,opt,Hydration,alt,Damp Rock,1,4,1,1,90,90,1,0,"Rain Dance / Surf / Toxic / Rest"
gen1to3,1000,33,Basic Trainer,Skier F,5,Swinub,Ice/Ground,Adamant,opt,Snow Cloak,alt,,0,4,3,2,55,100,1,1,"Earthquake / Icicle Spear / Ice Shard / Stealth Rock"
gen1to3,1000,34,Elite Trainer,Veteran Giovanni,5,Pupitar,Rock/Ground,Brave,opt,Shed Skin,def,,0,4,2,3,73.75,100,0,0,"Rock Slide / Crunch / Pursuit / Earthquake"
gen1to3,1000,34,Elite Trainer,Veteran Giovanni,5,Camerupt,Fire/Ground,Rash,opt,Solid Rock,alt,,0,4,2,3,100,110,1,0,"Rock Polish / Fire Blast / Earth Power / Stone Edge"
